# Name : Surface component 1
# Stage: 45.000 s
# Units: length:mm angle:deg strain:% 
id,x,y,z,major_strain
611,-3.5830,38.1647,0.0000,3.3764
612,-3.0244,38.1237,0.0000,7.7778
613,-2.4676,38.0524,0.0000,6.4424
614,-1.9038,38.0295,0.0000,2.2985
615,-1.3581,38.0230,0.0000,0.7992
616,-0.8173,38.0189,0.0000,0.9085
617,-0.2749,38.0146,0.0000,0.9783
618,0.2679,38.0156,0.0000,1.0695
619,0.8113,38.0139,0.0000,1.0297
620,1.3520,38.0080,0.0000,1.0350
621,1.8928,38.0057,0.0000,0.7645
622,2.4364,38.0050,0.0000,0.5406
623,2.9768,38.0044,0.0000,0.4748
624,3.5221,37.9968,0.0000,0.5965
625,4.0656,37.9935,0.0000,0.7282
626,4.6078,37.9879,0.0000,0.9852
627,5.1509,37.9843,0.0000,1.3114
628,5.6946,37.9805,0.0000,1.2525
629,6.2374,37.9782,0.0000,1.1376
630,6.7797,37.9736,0.0000,1.1480
631,7.3228,37.9699,0.0000,1.0184
632,7.8652,37.9674,0.0000,0.9789
633,8.4131,37.9662,0.0000,1.1515
634,8.9628,37.9661,0.0000,1.1981
635,9.5184,37.9662,0.0000,1.0331
636,10.1163,37.9521,0.0000,0.8957
637,-20.9534,37.5831,0.0000,0.8609
638,-20.5188,37.5692,0.0000,1.0302
639,-20.0130,37.5505,0.0000,1.2864
640,-19.4838,37.5472,0.0000,1.2086
641,-18.9460,37.5488,0.0000,1.0342
642,-18.4054,37.5485,0.0000,1.0279
643,-17.8639,37.5491,0.0000,1.1395
644,-17.3205,37.5484,0.0000,0.9644
645,-16.7785,37.5528,0.0000,1.0506
646,-16.2355,37.5551,0.0000,1.2589
647,-15.6938,37.5565,0.0000,1.2391
648,-15.1490,37.5580,0.0000,1.1468
649,-14.6052,37.5587,0.0000,1.1686
650,-14.0637,37.5609,0.0000,1.1742
651,-13.5215,37.5634,0.0000,1.2161
652,-12.9800,37.5643,0.0000,1.1547
653,-12.4364,37.5676,0.0000,1.0755
654,-11.8927,37.5687,0.0000,0.9572
655,-11.3516,37.5725,0.0000,0.8997
656,-10.8094,37.5783,0.0000,0.9235
657,-10.2689,37.5840,0.0000,0.9213
658,-9.7336,37.5818,0.0000,0.0073
659,-9.2061,37.5837,0.0000,-0.5550
660,-8.7080,37.6109,0.0000,4.4210
661,-8.2033,37.6620,0.0000,7.6736
662,-7.6782,37.7262,0.0000,4.9818
663,-7.1106,37.7307,0.0000,2.0670
664,-6.5747,37.7410,0.0000,0.2694
665,-6.0348,37.7432,0.0000,-0.1788
666,-5.4939,37.7410,0.0000,-0.4512
667,-4.9505,37.7396,0.0000,-0.1396
668,-4.4076,37.7374,0.0000,0.3338
669,-3.8656,37.7316,0.0000,2.4073
670,-3.3255,37.6895,0.0000,7.1278
671,-2.7514,37.6253,0.0000,8.6930
672,-2.1878,37.5871,0.0000,4.2124
673,-1.6392,37.5754,0.0000,1.3244
674,-1.0968,37.5711,0.0000,0.9820
675,-0.5560,37.5664,0.0000,0.6634
676,-0.0141,37.5612,0.0000,0.5896
677,0.5292,37.5646,0.0000,1.0706
678,1.0728,37.5601,0.0000,1.2335
679,1.6142,37.5571,0.0000,1.1026
680,2.1571,37.5574,0.0000,1.0935
681,2.6990,37.5571,0.0000,0.8647
682,3.2422,37.5548,0.0000,0.6675
683,3.7846,37.5479,0.0000,0.7101
684,4.3274,37.5409,0.0000,0.9656
685,4.8702,37.5351,0.0000,0.7774
686,5.4154,37.5304,0.0000,0.5500
687,5.9579,37.5285,0.0000,0.7773
688,6.5013,37.5263,0.0000,1.0430
689,7.0419,37.5210,0.0000,1.0370
690,7.5859,37.5172,0.0000,0.9885
691,8.1289,37.5157,0.0000,0.9313
692,8.6722,37.5141,0.0000,1.0272
693,9.2102,37.5177,0.0000,1.3773
694,9.7392,37.5264,0.0000,1.7241
695,10.2428,37.4559,0.0000,1.8053
696,-20.8127,37.0935,0.0000,1.4233
697,-20.2812,37.0883,0.0000,1.5021
698,-19.7506,37.0837,0.0000,1.4231
699,-19.2152,37.0856,0.0000,1.2886
700,-18.6774,37.0877,0.0000,1.1644
701,-18.1366,37.0909,0.0000,1.0755
702,-17.5925,37.0870,0.0000,0.9632
703,-17.0486,37.0900,0.0000,0.9775
704,-16.5081,37.0918,0.0000,1.1665
705,-15.9646,37.0941,0.0000,1.0790
706,-15.4205,37.0949,0.0000,1.0047
707,-14.8779,37.0967,0.0000,0.9054
708,-14.3352,37.0993,0.0000,0.8454
709,-13.7937,37.1008,0.0000,0.9322
710,-13.2518,37.1014,0.0000,0.9386
711,-12.7094,37.1027,0.0000,0.8960
712,-12.1652,37.1046,0.0000,0.8722
713,-11.6240,37.1104,0.0000,0.7320
714,-11.0821,37.1145,0.0000,0.6957
715,-10.5400,37.1185,0.0000,1.0153
716,-9.9976,37.1214,0.0000,0.4933
717,-9.4665,37.1350,0.0000,-0.6960
718,-8.9365,37.1368,0.0000,1.3646
719,-8.4866,37.1444,0.0000,3.3995
720,-7.9226,37.2352,0.0000,3.1660
721,-7.4039,37.2771,0.0000,0.2797
722,-6.8526,37.2845,0.0000,0.8022
723,-6.3105,37.2848,0.0000,0.1905
724,-5.7689,37.2858,0.0000,-0.1861
725,-5.2261,37.2859,0.0000,-0.3018
726,-4.6819,37.2807,0.0000,-0.0581
727,-4.1415,37.2755,0.0000,0.9217
728,-3.5980,37.2463,0.0000,4.8771
729,-3.0427,37.1870,0.0000,8.0130
730,-2.4700,37.1334,0.0000,5.9383
731,-1.9159,37.1156,0.0000,1.9197
732,-1.3737,37.1099,0.0000,1.1106
733,-0.8305,37.1086,0.0000,0.7751
734,-0.2874,37.1076,0.0000,0.5703
735,0.2557,37.1056,0.0000,0.9304
736,0.7986,37.0986,0.0000,1.2278
737,1.3392,37.0956,0.0000,1.0633
738,1.8799,37.0924,0.0000,1.1376
739,2.4236,37.0933,0.0000,1.3772
740,2.9664,37.0949,0.0000,1.3520
741,3.5097,37.0911,0.0000,1.2812
742,4.0525,37.0836,0.0000,1.1739
743,4.5930,37.0761,0.0000,0.8721
744,5.1362,37.0761,0.0000,0.5995
745,5.6802,37.0726,0.0000,0.6101
746,6.2235,37.0661,0.0000,0.8639
747,6.7665,37.0614,0.0000,1.0813
748,7.3096,37.0581,0.0000,1.0070
749,7.8533,37.0558,0.0000,0.7864
750,8.3954,37.0555,0.0000,0.8821
751,8.9303,37.0536,0.0000,1.1146
752,9.4419,37.0534,0.0000,1.4844
753,9.9072,37.0360,0.0000,1.8607
754,10.3273,36.9598,0.0000,1.8427
755,-20.9252,36.5997,0.0000,1.3105
756,-20.4954,36.6109,0.0000,1.1962
757,-19.9979,36.6146,0.0000,1.0039
758,-19.4750,36.6144,0.0000,0.7825
759,-18.9434,36.6158,0.0000,0.7039
760,-18.4041,36.6173,0.0000,1.0204
761,-17.8626,36.6182,0.0000,1.0760
762,-17.3181,36.6196,0.0000,0.8535
763,-16.7773,36.6205,0.0000,1.0455
764,-16.2345,36.6228,0.0000,1.1954
765,-15.6902,36.6260,0.0000,1.1135
766,-15.1479,36.6273,0.0000,1.0432
767,-14.6056,36.6298,0.0000,1.1114
768,-14.0632,36.6313,0.0000,1.2046
769,-13.5219,36.6328,0.0000,1.1065
770,-12.9804,36.6345,0.0000,0.9120
771,-12.4359,36.6378,0.0000,0.7583
772,-11.8918,36.6395,0.0000,0.7037
773,-11.3524,36.6466,0.0000,0.7689
774,-10.8099,36.6495,0.0000,0.9413
775,-10.2664,36.6512,0.0000,0.9730
776,-9.7349,36.6645,0.0000,1.0929
777,-9.2084,36.6743,0.0000,1.5650
778,-8.6888,36.6524,0.0000,0.1274
779,-8.1495,36.7345,0.0000,5.3851
780,-7.6391,36.8034,0.0000,1.3051
781,-7.1285,36.8173,0.0000,-0.4072
782,-6.5839,36.8190,0.0000,0.5038
783,-6.0422,36.8234,0.0000,0.4613
784,-5.4993,36.8242,0.0000,0.0661
785,-4.9581,36.8223,0.0000,-0.0697
786,-4.4151,36.8149,0.0000,0.1556
787,-3.8725,36.8077,0.0000,1.7986
788,-3.3252,36.7553,0.0000,5.5183
789,-2.7587,36.6998,0.0000,7.2954
790,-2.1883,36.6555,0.0000,3.4667
791,-1.6447,36.6435,0.0000,0.6932
792,-1.1023,36.6401,0.0000,0.6239
793,-0.5601,36.6403,0.0000,1.0050
794,-0.0162,36.6352,0.0000,1.2982
795,0.5239,36.6315,0.0000,1.2717
796,1.0655,36.6282,0.0000,1.0263
797,1.6074,36.6264,0.0000,0.7078
798,2.1492,36.6243,0.0000,0.7055
799,2.6914,36.6230,0.0000,1.0495
800,3.2348,36.6214,0.0000,1.2580
801,3.7776,36.6159,0.0000,1.2478
802,4.3203,36.6104,0.0000,0.8528
803,4.8617,36.6068,0.0000,0.7749
804,5.4056,36.6056,0.0000,0.9337
805,5.9487,36.5994,0.0000,0.9563
806,6.4924,36.5966,0.0000,1.0888
807,7.0334,36.5881,0.0000,1.0781
808,7.5796,36.5886,0.0000,1.1035
809,8.1226,36.5863,0.0000,1.2113
810,8.6603,36.5818,0.0000,1.3624
811,9.1827,36.5758,0.0000,1.2990
812,9.6813,36.5679,0.0000,1.1311
813,10.1595,36.5589,0.0000,1.0563
814,-20.7778,36.1114,0.0000,0.7675
815,-20.2557,36.1416,0.0000,0.6816
816,-19.7365,36.1429,0.0000,0.6987
817,-19.2086,36.1477,0.0000,0.6219
818,-18.6722,36.1482,0.0000,0.6960
819,-18.1325,36.1470,0.0000,1.0159
820,-17.5881,36.1471,0.0000,0.8613
821,-17.0441,36.1497,0.0000,0.5688
822,-16.5035,36.1484,0.0000,0.6017
823,-15.9599,36.1507,0.0000,0.8332
824,-15.4175,36.1530,0.0000,1.1687
825,-14.8745,36.1546,0.0000,1.4262
826,-14.3320,36.1562,0.0000,1.5390
827,-13.7886,36.1571,0.0000,1.5150
828,-13.2485,36.1601,0.0000,1.4050
829,-12.7060,36.1625,0.0000,1.3014
830,-12.1620,36.1662,0.0000,1.1925
831,-11.6192,36.1717,0.0000,1.2318
832,-11.0792,36.1748,0.0000,1.3927
833,-10.5359,36.1762,0.0000,1.3709
834,-9.9921,36.1820,0.0000,1.7660
835,-9.4721,36.1950,0.0000,2.2387
836,-8.9323,36.1846,0.0000,0.0131
837,-8.4820,36.2470,0.0000,2.5459
838,-7.9362,36.3144,0.0000,3.5338
839,-7.3954,36.3560,0.0000,-0.0135
840,-6.8584,36.3503,0.0000,-0.5051
841,-6.3147,36.3487,0.0000,0.3883
842,-5.7726,36.3521,0.0000,0.7090
843,-5.2292,36.3548,0.0000,0.4944
844,-4.6885,36.3506,0.0000,0.4080
845,-4.1463,36.3427,0.0000,0.4848
846,-3.6049,36.3296,0.0000,3.2883
847,-3.0463,36.2753,0.0000,6.8708
848,-2.4714,36.2137,0.0000,5.8722
849,-1.9208,36.1793,0.0000,1.5513
850,-1.3756,36.1736,0.0000,0.5702
851,-0.8334,36.1689,0.0000,0.8662
852,-0.2906,36.1642,0.0000,1.0649
853,0.2516,36.1607,0.0000,1.0439
854,0.7920,36.1556,0.0000,0.9962
855,1.3338,36.1550,0.0000,1.0288
856,1.8759,36.1553,0.0000,0.9162
857,2.4172,36.1529,0.0000,0.7428
858,2.9600,36.1518,0.0000,0.7410
859,3.5022,36.1462,0.0000,0.8404
860,4.0454,36.1411,0.0000,0.7184
861,4.5889,36.1386,0.0000,0.5900
862,5.1323,36.1347,0.0000,0.7446
863,5.6736,36.1322,0.0000,1.1494
864,6.2168,36.1246,0.0000,1.4559
865,6.7616,36.1189,0.0000,1.4566
866,7.3043,36.1160,0.0000,1.2656
867,7.8477,36.1127,0.0000,1.2411
868,8.3886,36.1099,0.0000,1.0204
869,8.9210,36.1027,0.0000,0.7416
870,9.4311,36.0959,0.0000,0.7711
871,9.9076,36.0902,0.0000,0.8899
872,10.3345,36.1462,0.0000,0.9521
873,-20.8913,35.6047,0.0000,0.7151
874,-20.4573,35.6693,0.0000,0.7791
875,-19.9776,35.6689,0.0000,0.9716
876,-19.4645,35.6690,0.0000,1.3092
877,-18.9350,35.6722,0.0000,1.4649
878,-18.3973,35.6727,0.0000,1.2818
879,-17.8572,35.6695,0.0000,1.0230
880,-17.3158,35.6760,0.0000,1.0102
881,-16.7737,35.6775,0.0000,0.6995
882,-16.2300,35.6787,0.0000,0.7128
883,-15.6867,35.6783,0.0000,1.0980
884,-15.1436,35.6770,0.0000,1.3049
885,-14.5993,35.6774,0.0000,1.3449
886,-14.0569,35.6792,0.0000,1.4332
887,-13.5148,35.6808,0.0000,1.3534
888,-12.9742,35.6842,0.0000,1.1851
889,-12.4306,35.6876,0.0000,1.2852
890,-11.8894,35.6915,0.0000,1.4910
891,-11.3455,35.6957,0.0000,1.4338
892,-10.8054,35.6982,0.0000,1.3155
893,-10.2628,35.7007,0.0000,1.4179
894,-9.7277,35.7075,0.0000,2.9475
895,-9.1989,35.7134,0.0000,3.8827
896,-8.6891,35.7421,0.0000,4.6444
897,-8.1259,35.7981,0.0000,5.1711
898,-7.6405,35.8715,0.0000,2.1433
899,-7.1265,35.8913,0.0000,-0.4248
900,-6.5899,35.8821,0.0000,-0.1718
901,-6.0462,35.8799,0.0000,0.1198
902,-5.5022,35.8810,0.0000,0.5559
903,-4.9615,35.8802,0.0000,0.6743
904,-4.4179,35.8764,0.0000,0.4245
905,-3.8761,35.8700,0.0000,1.4792
906,-3.3230,35.8438,0.0000,5.9009
907,-2.7621,35.7876,0.0000,9.0603
908,-2.2008,35.7263,0.0000,6.2364
909,-1.6482,35.7036,0.0000,2.4924
910,-1.1062,35.6952,0.0000,1.2433
911,-0.5647,35.6929,0.0000,1.0549
912,-0.0215,35.6869,0.0000,1.0123
913,0.5184,35.6842,0.0000,0.8930
914,1.0597,35.6807,0.0000,0.8081
915,1.6011,35.6794,0.0000,1.0893
916,2.1439,35.6786,0.0000,1.1766
917,2.6852,35.6791,0.0000,0.9415
918,3.2274,35.6753,0.0000,0.6644
919,3.7696,35.6703,0.0000,0.5390
920,4.3128,35.6665,0.0000,0.5699
921,4.8577,35.6635,0.0000,0.5530
922,5.4003,35.6588,0.0000,0.9476
923,5.9431,35.6495,0.0000,1.3123
924,6.4864,35.6439,0.0000,1.2162
925,7.0297,35.6381,0.0000,1.2348
926,7.5731,35.6389,0.0000,1.2900
927,8.1161,35.6362,0.0000,1.1964
928,8.6552,35.6343,0.0000,0.9805
929,9.1838,35.6265,0.0000,0.8629
930,9.7033,35.6187,0.0000,1.0467
931,10.2243,35.6403,0.0000,1.2384
932,-20.7085,35.2013,0.0000,0.8951
933,-20.2223,35.1892,0.0000,0.9587
934,-19.7216,35.1867,0.0000,1.0178
935,-19.2001,35.1901,0.0000,1.2980
936,-18.6648,35.1935,0.0000,1.4084
937,-18.1266,35.1963,0.0000,1.1019
938,-17.5858,35.1964,0.0000,1.2527
939,-17.0417,35.1999,0.0000,1.5671
940,-16.4981,35.2031,0.0000,1.5285
941,-15.9555,35.2016,0.0000,1.3505
942,-15.4112,35.2009,0.0000,0.9677
943,-14.8695,35.2013,0.0000,0.7626
944,-14.3272,35.2025,0.0000,0.8379
945,-13.7839,35.2021,0.0000,0.8846
946,-13.2425,35.2077,0.0000,0.8922
947,-12.7006,35.2106,0.0000,1.0982
948,-12.1582,35.2120,0.0000,1.2401
949,-11.6164,35.2164,0.0000,1.2480
950,-11.0753,35.2214,0.0000,1.1933
951,-10.5335,35.2229,0.0000,1.1506
952,-9.9928,35.2280,0.0000,1.4785
953,-9.4575,35.2116,0.0000,1.7684
954,-8.9223,35.2133,0.0000,3.6101
955,-8.3985,35.2598,0.0000,8.3089
956,-7.8540,35.3420,0.0000,9.6288
957,-7.3843,35.4205,0.0000,3.7512
958,-6.8626,35.4119,0.0000,0.2767
959,-6.3191,35.4098,0.0000,-0.0343
960,-5.7749,35.4085,0.0000,0.2343
961,-5.2318,35.4064,0.0000,0.4124
962,-4.6887,35.4048,0.0000,0.1583
963,-4.1488,35.4021,0.0000,0.1498
964,-3.6019,35.3912,0.0000,3.9854
965,-3.0410,35.3327,0.0000,10.6607
966,-2.4634,35.2499,0.0000,9.8126
967,-1.9183,35.2110,0.0000,4.1061
968,-1.3783,35.2197,0.0000,1.9721
969,-0.8379,35.2180,0.0000,1.1199
970,-0.2957,35.2136,0.0000,1.0747
971,0.2479,35.2105,0.0000,0.8658
972,0.7888,35.2072,0.0000,0.5877
973,1.3290,35.2063,0.0000,0.6406
974,1.8709,35.2018,0.0000,0.9137
975,2.4121,35.2029,0.0000,1.1222
976,2.9553,35.2023,0.0000,1.0204
977,3.4952,35.2013,0.0000,0.7355
978,4.0376,35.1940,0.0000,0.6269
979,4.5836,35.1933,0.0000,0.7488
980,5.1246,35.1878,0.0000,1.1310
981,5.6698,35.1805,0.0000,1.2767
982,6.2121,35.1723,0.0000,0.9856
983,6.7567,35.1673,0.0000,0.8960
984,7.3017,35.1624,0.0000,1.1967
985,7.8427,35.1600,0.0000,1.4714
986,8.3835,35.1580,0.0000,1.4778
987,8.9191,35.1534,0.0000,1.4702
988,9.4393,35.1481,0.0000,1.3185
989,9.9342,35.1445,0.0000,1.3769
990,10.3672,35.1442,0.0000,1.6077
991,-20.9047,34.8263,0.0000,1.0249
992,-20.4596,34.7200,0.0000,0.9807
993,-19.9770,34.7046,0.0000,0.8848
994,-19.4637,34.7105,0.0000,0.9125
995,-18.9336,34.7133,0.0000,1.0089
996,-18.3950,34.7174,0.0000,1.0436
997,-17.8546,34.7184,0.0000,1.0553
998,-17.3118,34.7184,0.0000,1.2668
999,-16.7690,34.7207,0.0000,1.4760
1000,-16.2241,34.7223,0.0000,1.2964
1001,-15.6815,34.7257,0.0000,0.9388
1002,-15.1392,34.7275,0.0000,0.8088
1003,-14.5970,34.7279,0.0000,0.8439
1004,-14.0537,34.7282,0.0000,0.8310
1005,-13.5112,34.7303,0.0000,0.8200
1006,-12.9698,34.7334,0.0000,0.9268
1007,-12.4268,34.7330,0.0000,0.9004
1008,-11.8868,34.7382,0.0000,0.7272
1009,-11.3438,34.7416,0.0000,1.0180
1010,-10.7999,34.7451,0.0000,1.3151
1011,-10.2598,34.7473,0.0000,1.3516
1012,-9.7206,34.7498,0.0000,0.0917
1013,-9.1939,34.7547,0.0000,-1.0989
1014,-8.6366,34.7492,0.0000,4.3591
1015,-8.0389,34.7607,0.0000,2.6368
1016,-7.5648,34.8686,0.0000,6.8358
1017,-7.1217,34.9451,0.0000,3.8278
1018,-6.5942,34.9406,0.0000,0.2681
1019,-6.0501,34.9374,0.0000,0.0542
1020,-5.5072,34.9348,0.0000,0.0873
1021,-4.9659,34.9342,0.0000,0.1868
1022,-4.4211,34.9347,0.0000,-0.2510
1023,-3.8800,34.9300,0.0000,1.3738
1024,-3.3232,34.8976,0.0000,7.8245
1025,-2.7391,34.8137,0.0000,9.9925
1026,-2.1871,34.7506,0.0000,4.2577
1027,-1.6443,34.7347,0.0000,0.8830
1028,-1.1110,34.7425,0.0000,1.2408
1029,-0.5695,34.7398,0.0000,1.1991
1030,-0.0272,34.7352,0.0000,1.1095
1031,0.5145,34.7349,0.0000,0.9275
1032,1.0572,34.7342,0.0000,0.7254
1033,1.5983,34.7292,0.0000,0.7117
1034,2.1395,34.7268,0.0000,0.8642
1035,2.6818,34.7255,0.0000,0.9924
1036,3.2219,34.7251,0.0000,1.0021
1037,3.7655,34.7221,0.0000,1.0871
1038,4.3089,34.7186,0.0000,1.1265
1039,4.8525,34.7127,0.0000,1.3641
1040,5.3965,34.7051,0.0000,1.3975
1041,5.9384,34.6976,0.0000,1.1277
1042,6.4823,34.6940,0.0000,1.0226
1043,7.0261,34.6879,0.0000,1.1446
1044,7.5690,34.6819,0.0000,1.2519
1045,8.1113,34.6808,0.0000,1.4175
1046,8.6491,34.6779,0.0000,1.5173
1047,9.1838,34.6733,0.0000,1.5282
1048,9.7088,34.6690,0.0000,1.4827
1049,10.2325,34.6551,0.0000,1.3887
1050,-20.7867,34.3057,0.0000,0.9869
1051,-20.2745,34.2215,0.0000,1.1928
1052,-19.7408,34.2280,0.0000,1.3257
1053,-19.2032,34.2351,0.0000,1.3496
1054,-18.6642,34.2394,0.0000,1.0798
1055,-18.1242,34.2432,0.0000,0.8916
1056,-17.5822,34.2436,0.0000,0.9469
1057,-17.0389,34.2427,0.0000,1.0037
1058,-16.4954,34.2464,0.0000,1.0813
1059,-15.9513,34.2478,0.0000,1.1046
1060,-15.4080,34.2509,0.0000,1.1487
1061,-14.8649,34.2502,0.0000,1.2131
1062,-14.3217,34.2522,0.0000,1.2298
1063,-13.7812,34.2511,0.0000,1.2832
1064,-13.2383,34.2576,0.0000,1.2902
1065,-12.6972,34.2573,0.0000,0.8811
1066,-12.1542,34.2623,0.0000,0.6863
1067,-11.6110,34.2667,0.0000,0.8412
1068,-11.0701,34.2659,0.0000,1.1561
1069,-10.5294,34.2676,0.0000,1.3887
1070,-9.9891,34.2718,0.0000,1.1783
1071,-9.4545,34.2801,0.0000,0.3756
1072,-8.9263,34.2839,0.0000,2.1474
1073,-8.3515,34.3292,0.0000,10.5977
1074,-7.7212,34.3552,0.0000,0.7208
1075,-7.3583,34.4166,0.0000,2.8159
1076,-6.8578,34.4646,0.0000,1.2537
1077,-6.3241,34.4665,0.0000,0.2869
1078,-5.7832,34.4659,0.0000,0.1938
1079,-5.2414,34.4651,0.0000,0.0653
1080,-4.6971,34.4648,0.0000,0.1853
1081,-4.1538,34.4650,0.0000,0.0662
1082,-3.6084,34.4520,0.0000,2.8881
1083,-3.0350,34.4019,0.0000,8.7667
1084,-2.4585,34.3170,0.0000,6.0525
1085,-1.9138,34.2615,0.0000,0.4836
1086,-1.3859,34.2666,0.0000,0.9272
1087,-0.8441,34.2633,0.0000,1.4074
1088,-0.3008,34.2597,0.0000,1.3476
1089,0.2408,34.2576,0.0000,1.0492
1090,0.7821,34.2577,0.0000,0.9883
1091,1.3246,34.2562,0.0000,0.9663
1092,1.8656,34.2526,0.0000,0.9133
1093,2.4069,34.2501,0.0000,0.9449
1094,2.9493,34.2512,0.0000,1.0147
1095,3.4909,34.2476,0.0000,1.0650
1096,4.0345,34.2418,0.0000,1.2512
1097,4.5793,34.2386,0.0000,1.4442
1098,5.1217,34.2325,0.0000,1.3254
1099,5.6652,34.2260,0.0000,0.9306
1100,6.2077,34.2207,0.0000,0.8011
1101,6.7525,34.2145,0.0000,0.9081
1102,7.2958,34.2086,0.0000,0.9008
1103,7.8384,34.2042,0.0000,1.0523
1104,8.3791,34.2015,0.0000,1.2625
1105,8.9144,34.1970,0.0000,1.2724
1106,9.4352,34.1942,0.0000,1.2433
1107,9.9253,34.1850,0.0000,1.1552
1108,10.3590,34.1558,0.0000,1.0192
1109,-20.6431,33.7748,0.0000,1.0198
1110,-20.0438,33.7558,0.0000,1.0949
1111,-19.4827,33.7564,0.0000,1.1401
1112,-18.9355,33.7584,0.0000,1.1218
1113,-18.3939,33.7657,0.0000,1.2381
1114,-17.8499,33.7672,0.0000,1.1570
1115,-17.3084,33.7665,0.0000,0.9935
1116,-16.7648,33.7672,0.0000,1.0595
1117,-16.2213,33.7688,0.0000,1.2401
1118,-15.6777,33.7718,0.0000,1.3348
1119,-15.1344,33.7733,0.0000,1.1868
1120,-14.5923,33.7732,0.0000,1.0884
1121,-14.0504,33.7735,0.0000,1.1212
1122,-13.5086,33.7743,0.0000,1.2394
1123,-12.9668,33.7788,0.0000,1.1550
1124,-12.4235,33.7844,0.0000,0.9255
1125,-11.8819,33.7880,0.0000,1.1515
1126,-11.3398,33.7895,0.0000,1.2822
1127,-10.7981,33.7890,0.0000,1.0902
1128,-10.2571,33.7909,0.0000,1.1260
1129,-9.7144,33.7982,0.0000,1.1493
1130,-9.1887,33.8136,0.0000,0.9276
1131,-8.6328,33.8284,0.0000,6.2530
1132,-8.0502,33.8708,0.0000,6.1626
1133,-7.5847,33.9191,0.0000,0.4761
1134,-7.1121,33.9872,0.0000,0.6317
1135,-6.5974,33.9947,0.0000,0.2852
1136,-6.0568,33.9920,0.0000,0.1689
1137,-5.5143,33.9919,0.0000,0.1531
1138,-4.9734,33.9950,0.0000,0.2080
1139,-4.4292,33.9922,0.0000,0.4813
1140,-3.8856,33.9871,0.0000,0.0931
1141,-3.3421,33.9858,0.0000,5.1853
1142,-2.7586,33.9150,0.0000,9.3014
1143,-2.1970,33.8426,0.0000,5.0211
1144,-1.6590,33.7894,0.0000,0.9661
1145,-1.1194,33.7879,0.0000,1.1131
1146,-0.5775,33.7814,0.0000,1.1933
1147,-0.0333,33.7818,0.0000,1.1591
1148,0.5084,33.7827,0.0000,1.1686
1149,1.0505,33.7821,0.0000,1.2060
1150,1.5915,33.7765,0.0000,1.2444
1151,2.1332,33.7758,0.0000,1.1659
1152,2.6751,33.7729,0.0000,1.1124
1153,3.2175,33.7725,0.0000,0.9224
1154,3.7602,33.7683,0.0000,0.8162
1155,4.3031,33.7625,0.0000,0.9478
1156,4.8466,33.7554,0.0000,0.9838
1157,5.3886,33.7514,0.0000,0.8202
1158,5.9323,33.7476,0.0000,0.8437
1159,6.4772,33.7429,0.0000,0.9253
1160,7.0194,33.7364,0.0000,0.8021
1161,7.5638,33.7303,0.0000,0.9031
1162,8.1060,33.7260,0.0000,1.0534
1163,8.6448,33.7228,0.0000,1.0670
1164,9.1767,33.7187,0.0000,1.1336
1165,9.6936,33.7124,0.0000,0.9381
1166,10.2028,33.7000,0.0000,0.6905
1167,-20.7764,33.2688,0.0000,1.2980
1168,-20.2851,33.2966,0.0000,1.1435
1169,-19.7470,33.2859,0.0000,0.9511
1170,-19.2040,33.2854,0.0000,0.7982
1171,-18.6632,33.2862,0.0000,1.0606
1172,-18.1205,33.2878,0.0000,1.3586
1173,-17.5771,33.2914,0.0000,1.1973
1174,-17.0340,33.2908,0.0000,1.1154
1175,-16.4917,33.2917,0.0000,1.0644
1176,-15.9491,33.2923,0.0000,1.0750
1177,-15.4058,33.2945,0.0000,1.2338
1178,-14.8626,33.2975,0.0000,1.1283
1179,-14.3205,33.2976,0.0000,1.0006
1180,-13.7788,33.2978,0.0000,1.1276
1181,-13.2361,33.3011,0.0000,1.0949
1182,-12.6935,33.3057,0.0000,1.0672
1183,-12.1517,33.3106,0.0000,1.2522
1184,-11.6099,33.3099,0.0000,1.4148
1185,-11.0684,33.3116,0.0000,1.2321
1186,-10.5266,33.3144,0.0000,0.8296
1187,-9.9846,33.3173,0.0000,1.0322
1188,-9.4497,33.3298,0.0000,1.6870
1189,-8.9194,33.3344,0.0000,3.4685
1190,-8.3437,33.3630,0.0000,8.7145
1191,-7.8044,33.4431,0.0000,1.0715
1192,-7.3572,33.4906,0.0000,-4.8466
1193,-6.8695,33.5199,0.0000,-1.8923
1194,-6.3272,33.5214,0.0000,0.0883
1195,-5.7862,33.5212,0.0000,-0.0112
1196,-5.2436,33.5214,0.0000,0.3037
1197,-4.7021,33.5184,0.0000,0.6407
1198,-4.1577,33.5156,0.0000,0.5659
1199,-3.6180,33.5131,0.0000,2.0834
1200,-3.0517,33.4770,0.0000,8.7751
1201,-2.4676,33.3969,0.0000,8.2205
1202,-1.9321,33.3176,0.0000,3.8258
1203,-1.3919,33.3141,0.0000,1.0903
1204,-0.8499,33.3079,0.0000,0.8991
1205,-0.3066,33.3057,0.0000,0.8013
1206,0.2349,33.3038,0.0000,1.0152
1207,0.7759,33.3037,0.0000,1.1686
1208,1.3180,33.3006,0.0000,1.0932
1209,1.8584,33.2979,0.0000,1.0982
1210,2.3999,33.2964,0.0000,1.0961
1211,2.9421,33.2983,0.0000,0.9593
1212,3.4854,33.2964,0.0000,0.8455
1213,4.0283,33.2912,0.0000,0.7657
1214,4.5706,33.2849,0.0000,0.6348
